id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
KIT05_2689,"KIT MUJER","Confía en la risa como la mejor medicina. Confía en ti cuando todo parece estar saliendo mal. Confía en tu poder femenino. Con este kit podrás recordarte o recordarle a alguien lo maravilloso que es ser mujer, un maravilloso regalo que te hará sentir imparable. Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/08/KIT-MUJER.jpg,https://almadelascosas.com/producto/kit-mujer/,"Bienestar y belleza, Aromaterapia, Regalos, Regalos para mí, Regalos para papá y mamá, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",72500COP,in stock,KIT05_2689,,"https://almadelascosas.com/wp-content/uploads/2020/08/HOPONO.jpg,https://almadelascosas.com/wp-content/uploads/2020/10/kit_bienestar_empaque_alma_de_las_cosas.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,72500COP,new,published,,,,,,,
0006_2444,"Cuadro Bastidor","Este hermoso cuadro bastidor será el detalle perfecto para personalizar tus espacios. Decorar tus paredes nunca había sido más divertido! Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200814-WA0019.jpg,https://almadelascosas.com/producto/cuadro-bastidor/,"Arte y colección, Bordados de colección, Hogar y decoración, Niños y bebés, Decoración, Regalos, Regalos para mí, Regalos para niños y niñas, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",90000COP,in stock,0006_2444,,"https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200814-WA0018.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200814-WA0020.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,90000COP,new,published,,,,,,,
KIT03_2497,"KIT ABUNDANCIA","Las buenas vibraciones están aseguradas con este regalo, todos sus elementos fueron seleccionados cuidadosamente para atraer prosperidad y mucha felicidad a tu vida. Su principal aroma es cítrico que sera un impulso revitalizante. Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/08/KIT-ABUND.jpg,https://almadelascosas.com/producto/kit-abundancia/,"Aromaterapia, Baño, Regalos para mí, Regalos para papá y mamá, Regalos para pareja, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",77500COP,in stock,KIT03_2497,,"https://almadelascosas.com/wp-content/uploads/2020/08/CITRINA.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/SAL-CITRUS.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,77500COP,new,published,,,,,,,
KIT02_2491,"KIT LAVANDA","Este es un kit de productos relajantes. Deja que las preocupaciones del día a día se disipen y date un momento de absoluta paz y serenidad. En este regalo el aceite esencial de lavanda es el elemento principal y es ideal para relajarte, con las sales de baño podrás descargar las preocupaciones, la vela de lavanda vainilla armonizará el espacio para darle tranquilidad a tu mente y la bruma de relajación es ideal para descansar y tener noches de sueño reparadoras.Recibe este producto en: 1 - 3 días laborales",https://almadelascosas.com/wp-content/uploads/2020/08/KIT-LAVANDA.jpg,https://almadelascosas.com/producto/kit-lavanda/,"Aromaterapia, Baño, Regalos para mí, Regalos para papá y mamá, Regalos para pareja, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",71400COP,in stock,KIT02_2491,,"https://almadelascosas.com/wp-content/uploads/2020/08/VELA-LAVANDA.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/SAL-LAVANDA.jpg,https://almadelascosas.com/wp-content/uploads/2020/10/kit_bienestar_empaque_alma_de_las_cosas.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,71400COP,new,published,,,,,,,
KIT01_2487,"KIT AMOR","¿Buscas un regalo que diga te amo?Este Kit captura el fresco y embriagador aroma de la rosa. Perfecto como regalo de aniversario, cumpleaños o amor y amistad. Crea un ambiente romántico y abre la energía del amor y la armonía en todas tus relaciones personales. Su aroma principal es de rosas pero también encontraras notas dulces en algunos de los productos. Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/08/KITAMOR.jpg,https://almadelascosas.com/producto/kit-amor/,"Bienestar y belleza, Aromaterapia, Baño, Regalos","Alma de las Cosas",83000COP,in stock,KIT01_2487,,"https://almadelascosas.com/wp-content/uploads/2020/08/CUARZO.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/VELA-CEREZA.jpg,https://almadelascosas.com/wp-content/uploads/2020/10/kit_bienestar_empaque_alma_de_las_cosas.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,83000COP,new,published,,,,,,,
201_2480,"Bruma Balance","Mezcla de plantas naturales, reduce la ansiedad y el estrés. Brinda calma y serenidad al espíritu. Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/03/BRUMA_OPT.jpg,https://almadelascosas.com/producto/bruma-balance/,"Bienestar y belleza, Aromaterapia, Regalos, Regalos para mí, Regalos para una amistad","Alma de las Cosas",28000COP,in stock,201_2480,,"https://almadelascosas.com/wp-content/uploads/2022/03/DSC05641_opt.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28000COP,new,published,,,,,,,
006_2479,"Aceite Esencial Menta","Ideal para despertar los sentidos, refresca y revitaliza la vida. Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/03/MENTA_OPT.jpg,https://almadelascosas.com/producto/aceite-esencial-menta/,"Bienestar y belleza, Aromaterapia, Regalos, Regalos para mí, Regalos para una amistad","Alma de las Cosas",19000COP,in stock,006_2479,,"https://almadelascosas.com/wp-content/uploads/2022/03/DSC06405_opt.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/DSC06439_opt.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19000COP,new,published,,,,,,,
302_2478,"Kit Difusor & Aceites Esenciales","Experimenta la magia de los aceites esenciales mediante nuestro hermoso Difusor de Aromas ArtesanalRecibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/03/2-2_opt2.jpg,https://almadelascosas.com/producto/kit-difusor-aceites-esenciales/,"Bienestar y belleza, Aromaterapia, Regalos, Regalos para mí, Regalos para una amistad","Alma de las Cosas",148000COP,in stock,302_2478,,"https://almadelascosas.com/wp-content/uploads/2022/03/1-2_opt_2.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/NARANJA_OPT.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/limon_opt.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/LAVANDA_OPT.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/MENTA_OPT.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,129000COP,new,published,,,,,,,
002_2475,"Aceite Esencial Lavanda","Promueve un efecto calmante, contrarresta la ansiedad, el mal humor y el estrés.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/03/LAVANDA_OPT.jpg,https://almadelascosas.com/producto/aceite-esencial-lavanda/,"Bienestar y belleza, Aromaterapia, Regalos, Regalos para mí, Regalos para una amistad","Alma de las Cosas",25000COP,in stock,002_2475,,"https://almadelascosas.com/wp-content/uploads/2022/03/DSC06439_opt.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/DSC06405_opt.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25000COP,new,published,,,,,,,
003_2474,"Aceite Esencial Limón","Promueve estados de felicidad y optimismo, contrarresta la fatiga. Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/03/limon_opt.jpg,https://almadelascosas.com/producto/aceite-esencial-limon/,"Bienestar y belleza, Aromaterapia, Regalos, Regalos para mí, Regalos para un familiar","Alma de las Cosas",19000COP,in stock,003_2474,,"https://almadelascosas.com/wp-content/uploads/2022/03/DSC06405_opt.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/DSC06439_opt.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19000COP,new,published,,,,,,,
111_2366,"Kit de Aceites Esenciales","Comienza a experimentar todos los beneficios de la aromaterapia. Kit aceites esenciales Menta, Lavanda, Naranja y Limón.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/03/1-2_opt_2.jpg,https://almadelascosas.com/producto/kit-de-aceites-esenciales/,"Bienestar y belleza, Aromaterapia, Regalos, Regalos para mí, Regalos para una amistad","Alma de las Cosas",82000COP,in stock,111_2366,,"https://almadelascosas.com/wp-content/uploads/2022/03/111_2_OPT.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/MENTA_OPT.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/LAVANDA_OPT.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/limon_opt.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/NARANJA_OPT.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,69000COP,new,published,,,,,,,
P6_2288,"Kit de frutas y verduras","El kit de frutas y verduras es una herramienta que relaciona al niñ@ con las frutas y verduras, a través del juego, ayudando a que las reconozca e identifique en su forma real y completa, sus características y beneficios, estimulando así el consumo de estos alimentos; pero también tiene otros beneficios que ayudan a desarrollar habilidades en l@s niñ@s como: la imaginación, la creatividad, lenguaje y comunicación, habilidades motrices, sociales, entre muchas otras.En la tarjeta de ideas de juego, encontraras muchas actividades divertidas y educativas, que podrás disfrutar en familia mientras aprenden. Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-y-verduras-1.jpg,https://almadelascosas.com/producto/kit-de-frutas-y-verduras/,"Niños y bebés, Educativos, Regalos, Regalos para niños y niñas","Alma de las Cosas",102000COP,in stock,P6_2288,,"https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-y-verduras-2.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-y-verduras-3.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-4.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-8.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,102000COP,new,published,,,,,,,
P5_2286,"Mini kit de frutas","El mini kit de frutas es una herramienta que relaciona al niñ@ con las frutas, a través del juego, ayudando a que las reconozca e identifique en su forma real y completa, sus características y beneficios, estimulando así el consumo de estos alimentos; pero también tiene otros beneficios que ayudan a desarrollar habilidades en l@s niñ@s como: la imaginación, la creatividad, lenguaje y comunicación, habilidades motrices, sociales, entre muchas otras.En la tarjeta de ideas de juego, encontraras muchas actividades divertidas y educativas, que podrás disfrutar en familia mientras aprenden. Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/06/Mini-Kit-frutas-1.jpg,https://almadelascosas.com/producto/mini-kit-de-frutas/,"Niños y bebés, Educativos, Regalos, Regalos para niños y niñas","Alma de las Cosas",57000COP,in stock,P5_2286,,"https://almadelascosas.com/wp-content/uploads/2021/06/Mini-Kit-frutas-2.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-3.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-8.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,57000COP,new,published,,,,,,,
P4_2284,"Kit de frutas","El kit de frutas es una herramienta que relaciona al niñ@ con las frutas, a través del juego, ayudando a que las reconozca e identifique en su forma real y completa, sus características y beneficios, estimulando así el consumo de estos alimentos; pero también tiene otros beneficios que ayudan a desarrollar habilidades en l@s niñ@s como: la imaginación, la creatividad, lenguaje y comunicación, habilidades motrices, sociales, entre muchas otras.En la tarjeta de ideas de juego, encontraras muchas actividades divertidas y educativas, que podrás disfrutar en familia mientras aprenden. Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-1.jpg,https://almadelascosas.com/producto/kit-de-frutas/,"Niños y bebés, Regalos, Regalos para niños y niñas","Alma de las Cosas",94000COP,in stock,P4_2284,,"https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-2.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-3.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/Kit-frutas-4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,94000COP,new,published,,,,,,,
P3_2280,"Mini kit de verduras","El mini kit de verduras es una herramienta que relaciona al niñ@ con las verduras, a través del juego, ayudando a que las reconozca e identifique en su forma real y completa, sus características y beneficios, estimulando así el consumo de estos alimentos; pero también tiene otros beneficios que ayudan a desarrollar habilidades en l@s niñ@s como: la imaginación, la creatividad, lenguaje y comunicación, habilidades motrices, sociales, entre muchas otras.En la tarjeta de ideas de juego, encontraras muchas actividades divertidas y educativas, que podrás disfrutar en familia mientras aprenden. Envíos a todos el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/06/MIni-kit-de-verduras-1.jpg,https://almadelascosas.com/producto/mini-kit-de-verduras/,"Niños y bebés, Educativos, Regalos, Regalos para niños y niñas","Alma de las Cosas",57000COP,in stock,P3_2280,,"https://almadelascosas.com/wp-content/uploads/2021/06/MIni-kit-de-verduras-2.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-7.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-8.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,57000COP,new,published,,,,,,,
P2_2254,"Kit de verduras","El kit de verduras es una herramienta que relaciona al niñ@ con las verduras, a través del juego, ayudando a que las reconozca e identifique en su forma real y completa, sus características y beneficios, estimulando así el consumo de estos alimentos; pero también tiene otros beneficios que ayudan a desarrollar habilidades en l@s niñ@s como: la imaginación, la creatividad, lenguaje y comunicación, habilidades motrices, sociales, entre muchas otras.En la tarjeta de ideas de juego, encontraras muchas actividades divertidas y educativas, que podrás disfrutar en familia mientras aprenden.Recibe este producto en: 3- 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/06/Kit-verduras-1.jpg,https://almadelascosas.com/producto/kit-de-verduras/,"Niños y bebés, Educativos, Regalos, Regalos para niños y niñas","Alma de las Cosas",94000COP,in stock,P2_2254,,"https://almadelascosas.com/wp-content/uploads/2021/06/Kit-verduras-2.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-7.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-8.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,94000COP,new,published,,,,,,,
P1_2250,"La huerta","La huerta es un juguete que relaciona al niñ@ con las verduras, a través del juego, ayudando a que las reconozca, aprenda de donde provienen estos alimentos y estimule su consumo; pero también tiene muchos beneficios adicionales que ayudan a desarrollar habilidades en l@s niñ@s como: la imaginación, la creatividad, lenguaje y comunicación, habilidades motrices, sociales, entre muchas otras.En la guía de juego te damos muchas ideas para hacer distintas actividades divertidas y muy educativas. Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-1.jpg,https://almadelascosas.com/producto/la-huerta/,"Niños y bebés, Educativos, Regalos, Regalos para niños y niñas","Alma de las Cosas",199000COP,in stock,P1_2250,,"https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-2.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-3.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-4.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-7.jpg,https://almadelascosas.com/wp-content/uploads/2021/06/La-huerta-6.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199000COP,new,published,,,,,,,
0004_2226,"Banderín Floral","Este lindo banderin en madera es perfecto para decorar un rinconcito especial en tu hogar. Elaborado a mano y con mucho amor. Envíos a todo el país.Recibe este producto en: 3-5 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/08/IMG_20200805_194458.jpg,https://almadelascosas.com/producto/banderin-floral/,"Arte y colección, Niños y bebés, Decoración, Regalos, Regalos para mí, Regalos para niños y niñas, Regalos para papá y mamá, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",75000COP,in stock,0004_2226,,"https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200805-WA0093.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200805-WA0092.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,75000COP,new,published,,,,,,,
0002_2081,"Figura Zorro","Zorro en fieltro perfecto para decorar un rincón especial en tu hogar o para regalar.  'No era más que un zorro semejante a cien mil otros. Pero yo le hice mi amigo y ahora es único en el mundo.'",https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200730-WA0057.jpg,https://almadelascosas.com/producto/figura-zorro/,"Arte y colección, Hogar y decoración, Niños y bebés, Juguetes, Regalos, Regalos para niños y niñas","Alma de las Cosas",55000COP,in stock,0002_2081,,"https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200730-WA0054.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200730-WA0055.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,55000COP,new,published,,,,,,,
0001_2077,"Figura El Principito","El Principito, es el regalo ideal para representar el amor, la amistad y el sentido de la vida. 'Sólo con el corazón se puede ver bien; lo esencial es invisible a los ojos.'Recibe este producto en: 5 - 7 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200730-WA0053-e1596299952700.jpg,https://almadelascosas.com/producto/figura-el-principito/,"Arte y colección, Niños y bebés, Juguetes, Regalos, Regalos para mí, Regalos para niños y niñas","Alma de las Cosas",105000COP,in stock,0001_2077,,"https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200728-WA0041.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200730-WA0061.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/IMG-20200728-WA0043.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,105000COP,new,published,,,,,,,
VTMBLA_2014,"Velas aromáticas en cerámicas con tapa de madera","Velas aromatizantes de cera de palma en cerámicas blancas con doradas, y tapa de madera.En esencia Mantra, Vainilla francesa, Sándalo, Rosas, Canela & chocolate. Envíos a todo el país.Este producto se envía desde: MedellínRecibe este producto en: 2 - 4 días laborales",https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3024.jpg,https://almadelascosas.com/producto/velas-aromaticas-en-ceramicas-con-tapa-de-madera/,"Bienestar y belleza, Velas, Hogar y decoración","Alma de las Cosas",53000COP,in stock,VTMBLA_2014,,"https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3152.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3194.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3162.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,53000COP,new,published,,,,,,,
VESTR_2013,"Velas aromáticas en cerámica de estrellas doradas","Velas aromáticas de cera de palma en cerámica artesanales con estrellas en baño de oro. En esencia Mantra, Vainilla Francesa y Mandarina. Envíos a todo el país.Este producto se envía desde: MedellínRecibe este producto en: 2 - 4 días laborales",https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3210-Editar-e1646693935283.jpg,https://almadelascosas.com/producto/velas-aromaticas-en-ceramica-de-estrellas-doradas/,"Bienestar y belleza, Velas","Alma de las Cosas",53000COP,in stock,VESTR_2013,,"https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3205-Editar.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_2996-Editar.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3003-Editar.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,53000COP,new,published,,,,,,,
VGEROS_2012,"Velas aromáticas de cera de palma en cerámica rosada con dorado y tapa de madera","Velas aromáticas de cera de palma en cerámica dorada con rosada y tapa de madera.Disponible en esencia Mantra; Sándalo; Rosas; Chocolate; Canela; Vainilla Francesa; Mandarina. Envíos a todo el país.Este producto se envía desde: MedellínRecibe este producto en: 2 - 4 días laborales",https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3042-1.jpg,https://almadelascosas.com/producto/velas-aromaticas-de-cera-de-palma-en-ceramica-rosada-con-dorado-y-tapa-de-madera/,"Bienestar y belleza, Velas, Hogar y decoración, Regalos","Alma de las Cosas",53000COP,in stock,VGEROS_2012,,"https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3034-1.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3036-1.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3044-1.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3190-1.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3194-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,53000COP,new,published,,,,,,,
VMINI_1987,"Velas aromáticas de cera de palma de colores","Velas aromatizantes de cera de palma de colores. Escoge tu color favorito entre nuestras opciones y decora ese rinconcito especial de tu casa o regálasela a alguien muy especial. Envíos a todo el país.Recibe este producto en: 2 - 4 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3072.jpg,https://almadelascosas.com/producto/velas-aromaticas-de-cera-de-palma-de-colores/,"Bienestar y belleza, Velas, Hogar y decoración","Alma de las Cosas",30000COP,in stock,VMINI_1987,,"https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3119.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3078.jpg,https://almadelascosas.com/wp-content/uploads/2022/02/IMG_3067.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30000COP,new,staging,,,,,,,
202003_1573,"Kit para aprender a bordar - Tropical","Con este kit aprenderás todo lo necesario para bordar esta hermosa tamborita.",https://almadelascosas.com/wp-content/uploads/2020/07/Captura-de-Pantalla-2020-07-02-a-las-19.51.10.png,https://almadelascosas.com/producto/kit-para-aprender-a-bordar-tropical/,"Créalo tu mismo, Bordado","Alma de las Cosas",72000COP,in stock,202003_1573,,"https://almadelascosas.com/wp-content/uploads/2020/07/IMG_20200601_092536_770.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/piña-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/08/piñ-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,72000COP,new,published,,,,,,,
